attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
,,,12:00,,,,,12:00,False,True,full_bar,False,,False,Zr4OrMKHx5LhujA8-QMZOw,False,,12:00,False,"['Restaurants', 'Italian']",True,12:00,Zizzi Restaurants,False,,,,,,,2,False,False,,,13,,EDH,True,23:00,False,False,True,"Fountainbridge
West End
Edinburgh EH3 9RU",23:00,,False,,,True,12:00,,False,False,23:00,no,True,Edinburgh,True,,3.5,,business,,False,55.9448255301,False,,-3.212368,23:00,,23:00,23:00,True,,12:00,,,,,22:30,False,,,,,12:00,,,casual,,True,['West End'],,False,,False
,,,17:00,,,,,17:00,False,False,none,False,,False,mGygxnAdEfmTxfJcAVmz7Q,False,,17:00,False,"['Restaurants', 'Italian']",True,17:00,Italian Connection,False,False,,,,,,1,False,False,,,10,,EDH,True,00:00,False,False,True,"84 Bruntsfield Place
The Meadows
Edinburgh EH10 4HG",00:00,,False,,,False,17:00,,False,True,00:00,no,True,Edinburgh,,,3.0,,business,False,False,55.9376563,False,,-3.2066029,00:00,,00:00,00:00,True,,17:00,,,,True,00:00,False,,,,,17:00,average,,casual,,False,"['The Meadows', 'Bruntsfield']",,False,,False
False,,,17:00,,,,,17:00,False,,,False,,,ATBm4rf72PMyjp6vuq58lg,False,,17:00,False,"['Restaurants', 'Italian']",True,,Piatto Verde,,False,,,,,,2,False,,,,8,,EDH,True,00:00,False,,True,"7 Dundee Terrace
Edinburgh EH11 1DL",23:00,,False,,,True,17:00,,False,False,23:00,,True,Edinburgh,,,4.5,,business,,False,55.9396277,True,,-3.2206969,,,23:00,00:00,False,,17:00,,,,False,23:00,False,,,,,17:00,average,,casual,,True,[],,False,,False
,,,11:00,,,,,11:00,False,True,,,,False,yQ2KpCC42nVjdddGyGgOuw,,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Inca,False,,,,,,,2,False,False,,,10,,EDH,True,23:00,False,False,False,"183 Bruntsfield Place
Bruntsfield
Edinburgh EH10 4DG",23:00,,False,,,True,11:00,,,False,23:00,,True,Edinburgh,True,,2.0,,business,,,55.9355251,False,,-3.2098423,23:00,,23:00,23:00,True,False,11:00,,,,,23:00,,,,,,11:00,,,casual,,True,['Bruntsfield'],,,,
False,,,17:00,,,,,17:00,False,False,none,False,,False,4ljVhTNTfZap5ZerVwUjUQ,False,,17:00,False,"['Fast Food', 'Restaurants']",False,17:00,Yum Yum,False,False,,,,,,1,False,False,,,6,,EDH,True,02:00,False,False,True,"63A Cockburn Street
Old Town
Edinburgh EH1 1BS",02:00,,False,,,False,17:00,,False,,02:00,,True,Edinburgh,,,4.0,,business,,False,55.9507203,False,,-3.1891373,02:00,,02:00,02:00,True,False,17:00,,,,True,02:00,False,,,False,,17:00,average,,casual,,False,"['Old Town', 'Royal Mile']",,False,,False
,,,,,,,,,,,,,,,GNdHiQecnQjzVXIbHqncZA,,,,,"['Fast Food', 'Restaurants']",,,Pizza Factory,,,,,,,,1,,,,,4,,EDH,,,,,,"223 Causewayside
Newington
Edinburgh EH9 1PH",,,,,,,,,,True,,,True,Edinburgh,True,,4.0,,business,,,55.9350816,,,-3.1793287,,,,,,,,,,,,,,,,,,,,,,,True,['Newington'],,,,
,,,17:30,,,,,17:30,False,True,full_bar,,,,6Z-gTRMXUVHDK7KHbT-qnQ,,,17:30,False,"['Chinese', 'Restaurants']",True,17:00,Chinese Manor House,,,,,,,,3,False,,,,8,,EDH,True,23:30,False,,True,"2 Glasgow Road
Edinburgh EH12 8HL",23:00,,False,,,True,17:00,,,False,23:00,no,True,Edinburgh,,,4.0,,business,,,55.9426921,False,,-3.2947249,23:00,,23:00,23:30,True,,,,,,,,,,,,,17:30,average,,casual,,True,[],,,,
,,,16:00,,,,,16:00,False,False,none,False,,False,i2WcamA1LcttC8H57ASF_g,False,,16:00,False,"['Fast Food', 'Restaurants']",False,16:00,Jade Palace,False,False,,,,,,2,False,False,,,8,,EDH,True,23:00,False,False,True,"212 Dalkeith Road
Edinburgh EH16 5DT",23:00,,False,,,False,16:00,,False,True,23:00,no,True,Edinburgh,True,,2.5,,business,False,False,55.933054,True,,-3.1659535,23:00,,23:00,23:00,True,False,16:00,,,,True,22:30,False,,,False,,16:00,quiet,,casual,,True,[],,False,,False
,,,16:30,,,,,16:30,,True,full_bar,,,False,quF94gjjWxTM-Q2h_oPhpg,,,16:30,,"['Fast Food', 'Restaurants']",True,16:30,New Happy Palace,False,,,,,,,3,,False,,,3,,EDH,True,00:00,,False,,"145-147 Granton Road
Leith
Edinburgh EH5 3NL",23:00,,,,,True,16:30,,,False,23:00,free,True,Edinburgh,,,5.0,,business,,,55.9769773,,,-3.2156955,23:00,,23:00,00:00,False,False,16:30,,,,True,23:00,,,,False,,16:30,quiet,,casual,,True,['Leith'],,,,
,,,,,,,,,,,none,False,,,c77AiMB4skcouPE0IzFsGw,False,,,,"['Fast Food', 'Restaurants']",,,The Filling Place,,False,,,,,,,,,,,3,,EDH,,,,,True,"50 Easter Rd
Leith
Edinburgh EH7 5RQ",,,,,,,,,False,,,,True,Edinburgh,,,4.0,,business,,False,55.9585726,,,-3.1717348,,,,,,,,,,,,,False,,,,,,,,,,,['Leith'],,False,,False
,,,,,,,,,False,False,none,,,False,AMpaittHZbExJD3yIF6B_g,,,,False,"['Fast Food', 'Restaurants']",,,Curry House,False,,,,,,,2,False,False,,,7,,EDH,True,,False,False,True,"5 Featherhall Avenue
Edinburgh EH12 7TG",,,False,,,True,,,,True,,free,True,Edinburgh,True,,5.0,,business,,,55.9429112,False,,-3.2881231,,,,,,False,,,,,,,,,,,,,,,casual,,True,[],,,,
,,,04:30,,,,,04:30,,False,,,,,5xNcbsy1S_AtB-FLQTkWfA,,,04:30,,"['Fast Food', 'Restaurants']",False,04:30,Hung Fung,,,,,,,,2,,,,,5,,EDH,,12:30,,,,"124 Ferry Road
Leith
Edinburgh EH6 4PG",12:00,,,,,,04:30,,,True,,,True,Edinburgh,,,3.5,,business,False,,55.9745442,,,-3.1849551,12:00,,12:00,12:30,,,04:30,,,,,12:00,,,,,,,,,,,,['Leith'],,,,
,False,,17:00,,,,,17:00,False,False,beer_and_wine,,,False,zO4QgyQpKBsC8uhrfydm-g,,,00:00,False,"['Restaurants', 'Italian']",,,Dante's Restaurant,False,,,,,False,,3,False,False,,,3,,EDH,True,21:00,False,False,True,"48/50 Bridge Road
Edinburgh EH13 0LQ",21:00,,False,,False,True,17:00,,,True,00:00,no,True,Edinburgh,,False,4.5,False,business,,,55.9073,False,,-3.2578,,,00:00,21:30,False,False,12:00,,,False,False,20:00,,,,,False,00:00,,,casual,,True,[],,,,
,,,17:30,,,,,17:30,False,False,full_bar,,,False,zkFz6ZEIHn74Lo2VA7OP9A,,,17:30,False,"['Restaurants', 'Italian']",True,,Al Borgo,True,,,,,,,2,False,False,,,3,,EDH,True,23:00,False,False,True,"535 Lanark Road
Juniper Green EH14 5DE",22:00,,False,,,True,17:30,,,True,22:00,free,True,Juniper Green,True,,4.5,,business,,,55.9032231,False,,-3.2852558,,,22:00,23:00,,,17:30,,,,,21:00,,,,,,17:30,,,,,True,[],,,,
,,,,,,,,,,,,,,,V7wKjNK3_Qcd6ZBFMqfS7w,,,,,"['American (Traditional)', 'Restaurants']",,,Old Orleans,,,,,,,,,,,,,7,,EDH,,,,,,"Dundee Street
Edinburgh EH11 1AL",,,,,,,,,,,,,False,Edinburgh,,,2.5,,business,,,55.9401619,,,-3.2190492,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,none,,,,eQTnrAIbitS6VAPUaaXdFg,,,,,"['Fast Food', 'Restaurants']",,,Club Sandwich,,,,,,,,,,,,,3,,EDH,,,,,,"132 Dundas Street
Stockbridge
Edinburgh EH3 5DQ",,,,,,False,,,,,,,True,Edinburgh,,,4.5,,business,,,55.9599764,,,-3.2010663,,,,,,,,,,,,,,,,,,,,,formal,,,['Stockbridge'],,,,
,,,17:30,,,,,17:30,,,full_bar,,,False,-gJghtHqTCCuLsvLGXaoPg,,,17:30,,"['Restaurants', 'Italian']",True,17:30,Fabio's,False,,,,,,,3,,False,,,11,,EDH,True,22:30,,False,False,"23 Glasgow Road
Edinburgh EH12 8HW",22:30,,,,,True,17:30,,,False,22:30,no,True,Edinburgh,,,4.0,,business,,,55.9421902,,,-3.2954946,22:30,,22:30,22:30,True,,17:00,,,,False,22:30,,,,,,17:30,quiet,,casual,,True,[],,,,
,,,17:00,,,,,17:00,False,False,none,,,False,HeOhdA_EItjAi_YnvuCdRA,,,17:00,False,"['Fast Food', 'Restaurants']",False,17:00,Kasbah Take Away,False,,,,,,,1,False,False,,,10,,EDH,True,23:00,False,False,True,"24 Marchmont Road
Marchmont
Edinburgh EH9 1HZ",23:00,,False,,,False,17:00,,,True,23:00,,True,Edinburgh,True,,4.0,,business,,,55.9386468,False,,-3.195104,23:00,,23:00,23:00,True,False,17:00,,,,,23:00,,,,,,17:00,,,casual,,True,['Marchmont'],,,,
,,,17:00,,,,,17:00,False,False,,,,False,Is6XMwfuugCgEqdo3SwGdg,,,17:00,False,"['Fast Food', 'Restaurants']",,17:00,Bombay Spice,False,,,,,,,3,False,False,,,3,,MLN,True,00:00,False,False,True,"55 High Street
Bonnyrigg EH19 2DB",23:30,,False,,,,17:00,,,True,23:30,,True,Bonnyrigg,,,5.0,,business,,,55.8762039,False,,-3.106761,23:30,,23:30,00:00,,False,17:00,,,,True,23:30,,,,False,,17:00,,,casual,,,[],,,,
,,,,,,,,,False,False,none,,,False,nx89PJYHZErMoZS7uxZrIQ,,,,False,"['Chinese', 'Restaurants']",,,Chop Sticks,True,,,,,,,2,False,False,,,5,,PA,True,,False,False,True,"2018 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",,,False,,,,,,,True,,,False,Pittsburgh,,,3.0,,business,,,40.4341822,False,,-79.9230114,,,,,,False,,,,,,,,,,,,,average,,casual,,,['Squirrel Hill'],,,,
True,,,,,,,,,False,True,none,False,,True,NkDveAzq_V6i352Lee8v-A,False,,,False,"['Mexican', 'Restaurants']",False,,Filibertos Mexican Food,False,False,,,,,,1,True,False,,,43,,AZ,True,,False,False,True,"2064 W Southern Ave
Mesa, AZ 85202",,,False,,,False,,,False,False,,no,True,Mesa,True,,2.5,,business,False,False,33.3933828,False,,-111.8767836,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,,False,,,GavgziItjOIkqqf7zm5w3g,False,,,False,"['American (Traditional)', 'Restaurants']",,,Boleros At Seville,,False,,,,,,2,False,,,,20,,AZ,True,,False,,True,"Seville Country Club
S Clubhouse Dr
Gilbert, AZ 85298",,,False,,,True,,,False,False,,,True,Gilbert,,,3.0,,business,True,False,33.2233728,False,,-111.7036797,,,,,True,,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
,,,,,,,,,,,,,,,ECH0rJpm6jBPiA-T3cJcig,,,,,"['Pizza', 'Restaurants']",,,Pizza Patron,,,,,,,,,,,,,4,,NV,,,,,,"2885 E Charleston Blvd
Downtown
Las Vegas, NV 89104",,,,,,,,,,,,,False,Las Vegas,,,3.5,,business,,,36.158231,,,-115.1095943,,,,,,,,,,,False,,,,,,,,,,,,False,['Downtown'],,,,
,,,,,,,,,False,False,none,,,False,Vlo4lbkF3gTQv9FkDHlB_Q,,,,False,"['Pizza', 'Restaurants']",,,Steve-O's New York Pizza,False,,,,,,,1,False,False,,,3,,NV,True,,True,False,True,"9272 Tamarus St
Southeast
Las Vegas, NV 89123",,,False,,,False,,,,True,,,False,Las Vegas,,,4.0,,business,,,36.021088,False,,-115.131645,,,,,True,False,,,,,,,,,,,,,,,casual,,True,['Southeast'],,,,
False,,,09:00,,,,,09:00,False,True,beer_and_wine,False,,True,oqOaEEMIAAjoJTWTMzgH7g,False,,09:00,False,"['Pizza', 'Restaurants']",True,09:00,Napoli Pizzeria,False,False,,,,,,2,False,False,,,212,,NV,True,05:00,False,False,True,"4760 W Sahara Ave
Ste 11
Westside
Las Vegas, NV 89102",04:00,,False,,,True,09:00,,False,True,03:00,no,True,Las Vegas,True,,3.0,,business,True,False,36.1461964,True,,-115.2074974,03:00,,03:00,05:00,True,False,09:00,,,,True,03:00,True,,,,,09:00,average,,casual,,True,['Westside'],,False,,False
False,,,16:00,,,,,16:00,False,False,full_bar,False,,True,bbcMao703oGQPsZ6wvPirQ,False,,16:00,False,"['Restaurants', 'Italian']",True,,La Calabria Ristorante,False,False,,,,,,2,False,False,,,134,,AZ,True,22:00,False,False,True,"1534 E Ray Rd
Ste 110
Gilbert, AZ 85296",21:00,,False,,,True,16:00,,False,False,21:00,no,False,Gilbert,True,,4.0,,business,True,False,33.3225408,True,,-111.7570398,,,21:00,22:00,True,False,16:00,,,,True,20:00,True,,,,,16:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,True,MiswZE4QKD3Y8sEoVENw7Q,False,,,False,"['Pizza', 'Restaurants']",False,,Donatos Pizza,False,False,,,,,,2,False,False,,,15,,NC,True,,True,False,True,"6555 Morrison Blvd
South Park
Charlotte, NC 28211",,,False,,,False,,,False,True,,,True,Charlotte,True,,3.5,,business,,False,35.154053,False,,-80.828661,,,,,True,False,,,,,False,,False,,,,,,very_loud,,casual,,True,['South Park'],,False,,False
False,,,,,,,,,False,True,none,False,,True,O9n4xeNjugFIYZtvj7wlbw,False,,,False,"['Fast Food', 'Restaurants']",False,,Jack in the Box,False,False,,,,,,1,False,False,,,21,,AZ,True,,False,False,True,"721 S Mill Ave
Tempe, AZ 85281",,,False,,,False,,,False,False,,no,True,Tempe,,,1.5,,business,False,False,33.4225456,False,,-111.9397916,,,,,True,False,,,,,False,,True,,,True,,,quiet,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,True,beer_and_wine,False,,True,9d4i9ssv0XAc2I93ZgH5-Q,False,,10:00,False,"['Mexican', 'Restaurants']",False,10:00,Rubio's Fresh Mexican Grill,False,False,,,,,,1,False,False,,,47,,AZ,True,21:30,True,False,True,"15479 W Mcdowell Rd
Goodyear, AZ 85338",21:00,,False,,,False,10:00,,False,False,21:00,no,True,Goodyear,True,,4.0,,business,True,False,33.4640662,False,,-112.3920308,21:00,,21:00,21:30,True,False,11:00,,,,False,21:00,True,,,,,10:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,True,ealuKGLqWQ8VsOU12hq4sA,False,,,False,"['Restaurants', 'Italian']",False,,Cafe Roma,False,False,,,,,,1,False,False,,,26,,AZ,True,,True,False,True,"1158 W Washington St
Tempe, AZ 85281",,,False,,,False,,,False,False,,no,True,Tempe,,,3.5,,business,True,False,33.442375,False,,-111.955643,,,,,True,False,,,,,True,,True,,,,,,loud,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,True,Kfbs3K37ZczrOQnoxgzNkw,False,,,False,"['Chinese', 'Restaurants']",False,,Panda Express,False,False,,,,,,1,False,False,,,22,,AZ,True,,True,False,True,"1320 W Elliot Rd
Tempe, AZ 85284",,,False,,,False,,,False,False,,no,True,Tempe,,,2.0,,business,True,False,33.34962,False,,-111.959335,,,,,True,False,,,,,False,,True,,,,,,very_loud,,casual,,True,[],,False,,False
,,,,,,,,,False,True,full_bar,,,False,a0OzlHl0S82RujF3NHpCaw,,,,False,"['Restaurants', 'Italian']",True,,Bucatini,False,,,,,,,2,False,False,,,7,,WI,True,,False,False,True,"Greenway Station
1620 Deming Way
Middleton, WI 53562",,,False,,,True,,,,,,,False,Middleton,True,,3.5,,business,,,43.091816,True,,-89.52845,,,,,True,False,,,,,,,,,,,,,,,casual,,True,[],,,,
False,,,09:00,,,,,09:00,False,True,full_bar,False,,True,WczpoT92XvXzFcJyFv_GLA,False,,09:00,False,"['Mexican', 'Restaurants']",True,09:00,Charanda Mexican Grill & Cantina,False,False,,,,,,2,False,False,,,38,,NC,True,22:30,True,False,True,"8629 Concord Mills Blvd
Concord, NC 28027",22:30,,False,,,False,09:00,,False,False,22:30,free,True,Concord,,,2.5,,business,,False,35.3741809,False,,-80.7265193,22:30,,22:30,22:30,True,False,09:00,,,,True,22:30,True,,,,,09:00,average,,casual,,True,[],,False,,False
,,,11:00,,,,,11:00,,False,,,,False,GpZGSt4wh8Bx4b5bJUbW7w,,,11:00,,"['Mexican', 'Restaurants']",True,11:00,Los Arcos Mexican Restaurant,False,,,,,,,1,,False,,,8,,NC,True,23:00,,False,True,"9601 N Tryon St
University City
Charlotte, NC 28262",22:00,,,,,,11:00,,,,22:00,,False,Charlotte,,,2.5,,business,,,35.316384,,,-80.739983,22:00,,22:00,23:00,,False,11:00,,,,True,22:00,,,,,,11:00,,,casual,,True,['University City'],,,,
False,,,06:00,,,,,06:00,True,False,none,False,,True,mW1gB2DmBe__AEVgCoTgjw,False,,06:00,False,"['Mexican', 'Restaurants']",False,06:00,Filiberto's Mexican Food,False,False,,,,,,1,False,False,,,29,,AZ,True,05:30,False,False,True,"1601 E McDowell Rd
Phoenix, AZ 85006",05:30,,False,,,False,06:00,,False,False,05:30,no,True,Phoenix,True,,2.5,,business,True,False,33.4654674,False,,-112.0473373,05:30,,05:30,05:30,True,False,06:00,,,,False,05:30,False,,,,,06:00,average,,casual,,True,[],,False,,False
False,,,09:00,,,,,09:00,False,False,none,False,,True,nB3pytYdmzKWfNtXyfNrpQ,False,,09:00,False,"['Mexican', 'Restaurants']",False,09:00,The Tamale Store,False,False,,,,,,1,False,False,,,94,,AZ,True,17:00,True,False,True,"13046 N Cave Creek Rd
Phoenix, AZ 85022",17:00,,False,,,False,08:00,,False,False,17:00,no,True,Phoenix,True,,4.5,,business,True,False,33.6059421,False,,-112.036967,17:00,,17:00,14:00,True,False,,,,,False,,True,,,,,09:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,True,K5Ma37TlDL9Jw0DJlhASHQ,False,,,False,"['Chinese', 'Restaurants']",True,,Mandarin Chef,False,False,,,,,,2,False,False,,,22,,AZ,True,,False,False,True,"4902 S Val Vista Dr
Suite 111
Gilbert, AZ 85298",,,False,,,False,,,False,True,,no,True,Gilbert,,,3.5,,business,False,False,33.2610094,True,,-111.7567493,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,[],,False,,False
False,,,07:00,,,,,07:00,False,True,full_bar,False,,False,RLjA7TBXJfyqDfPuVCcrtQ,False,,07:00,False,"['Restaurants', 'Italian']",True,07:00,Prado,False,False,,,,,,3,False,True,,,96,,AZ,True,23:00,False,True,False,"Montelucia Resort & Spa
4949 E Lincoln Dr
Paradise Valley, AZ 85253",22:00,,False,,,True,08:00,,False,False,22:00,no,True,Paradise Valley,True,,3.5,,business,True,False,33.5288312,True,,-111.9730855,22:00,,22:00,23:00,False,False,08:00,,,,False,22:00,False,,,,,07:00,quiet,,casual,,True,[],,False,,True
False,,,09:00,,,,,09:00,False,False,none,False,,True,250I2C80JTgVwE23IPylHQ,False,,09:00,False,"['Mexican', 'Restaurants']",False,09:00,Moreno's Mexican Grill,False,False,,,,,,1,False,False,,,84,,AZ,True,23:00,True,False,True,"601 N Arizona Ave
Chandler, AZ 85225",23:00,,False,,,False,09:00,,False,False,23:00,no,True,Chandler,True,,4.0,,business,True,False,33.3135537,False,,-111.8412133,23:00,,23:00,23:00,True,False,09:00,,,,False,23:00,True,,,,,09:00,average,,casual,,False,[],,False,,False
False,,,,,,,,,False,False,full_bar,False,,False,jV0TnD3sxH7fLu4Pn0BD1Q,False,,,False,"['American (Traditional)', 'Restaurants']",True,,Bay City Diner,False,False,,,,,,1,True,False,,,15,,NV,True,,True,False,True,"Golden Gate Hotel and Casino
One Fremont St
Downtown
Las Vegas, NV 89101",,,False,,,False,,,False,False,,,False,Las Vegas,True,,3.5,,business,,False,36.1653094,True,,-115.1315065,,,,,True,False,,,,,,,False,,,,,,,,casual,,True,['Downtown'],,False,,False
,,,,,,,,,,,none,,,False,oZnDl9u2CImtvvKrc3KmPw,,,,,"['Mexican', 'Restaurants']",False,,Tortas El G眉ero,False,,,,,,,,,False,,,3,,AZ,,,,False,True,"1449 E Main St
Mesa, AZ 85203",,,,,,False,,,,False,,,False,Mesa,,,4.0,,business,,,33.4151863,,,-111.8004988,,,,,,False,,,,,,,,,,,,,,,,,,[],,,,
False,,,07:00,,,,,07:00,False,True,none,False,,True,yyuy1kimJHK2RsizjvgUNQ,False,,07:00,False,"['Burgers', 'Fast Food', 'Restaurants']",False,07:00,Wendy's,False,False,,,,,,1,False,False,,,31,,AZ,True,02:00,True,False,True,"2024 E Camelback Rd
Phoenix, AZ 85016",02:00,,False,,,False,07:00,,False,False,02:00,no,True,Phoenix,True,,2.5,,business,False,False,33.509693,False,,-112.0375052,02:00,,02:00,02:00,True,False,07:00,,,,False,02:00,True,,,True,,07:00,quiet,,casual,,True,[],,False,,False
,,,,,,,,,,,,,,,yuS1qDTkido8zUFrfj8O0g,,,,,"['Restaurants', 'Italian']",,,Cafe Roma,,,,,,,,1,,,,,5,,AZ,,,,,,"110 N. Central Ave
Phoenix, AZ 85004",,,,,,,,,,,,,True,Phoenix,,,3.0,,business,,,33.4496092,,,-112.0739452,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,,,,,PtY5TfHxju7--lnrkxeMzw,,,,,"['Burgers', 'Fast Food', 'Restaurants']",,,Wendy's,,,,,,,,1,,,,,3,,NC,True,,,,True,"6500 Albemarle Rd
Eastland
Charlotte, NC 28212",,,,,,False,,,,False,,,True,Charlotte,,,3.0,,business,,,35.202397,,,-80.734362,,,,,True,,,,,,,,,,,,,,,,formal,,True,['Eastland'],,,,
False,,,11:00,,,,,11:00,False,True,beer_and_wine,False,,True,winRNt7prallDbpaDMS9Ig,False,,11:00,False,"['Pizza', 'Restaurants']",True,11:00,Grimaldi's Coal Brick-Oven Pizza,False,False,,,,,,2,False,False,,,242,,AZ,True,23:00,False,False,True,"2168 E Williams Field Rd
Gilbert, AZ 85295",22:00,,False,,,True,11:00,,False,False,22:00,no,True,Gilbert,True,,4.0,,business,True,False,33.3102901,True,,-111.7433091,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,0jLy2J-6omAKhBDzrNHj9g,False,,,False,"['Mexican', 'Restaurants']",False,,Moe's Southwest Grill,False,False,,,,,,2,False,False,,,45,,NV,True,,True,False,True,"McCarran International Airport, Gate A7
5757 Wayne Newton Blvd
Southeast
Las Vegas, NV 89119",,,False,,,False,,,False,False,,no,True,Las Vegas,True,,2.0,,business,False,False,36.086684886,False,,-115.13995719,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,False,['Southeast'],,False,,False
,,,,,,,,,False,True,,,,,cwyAZ52cV60e-NiF-jWCMQ,,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,McDonald's,,,,,,,,1,False,,,,16,,AZ,True,,False,,True,"3185 S Alma School Rd
Chandler, AZ 85248",,,False,,,False,,,,False,,,True,Chandler,,,2.0,,business,False,,33.259667,False,,-111.857797,,,,,True,,,,,,True,,,,,True,,,,,casual,,True,[],,,,
False,,,10:30,,,,,10:30,False,True,none,False,,True,W4_XepgslfUN-8j3iYAXwg,False,,10:30,False,"['Burgers', 'Fast Food', 'Restaurants']",False,10:30,In-N-Out Burger,False,False,,,,,,1,False,False,,,35,,NV,True,01:30,True,False,True,"51 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",01:00,,False,,,False,10:30,,False,False,01:00,no,True,Las Vegas,True,,4.0,,business,False,False,36.1608317,False,,-115.062655,01:00,,01:00,01:30,True,False,10:30,,,,False,01:00,True,,,True,,10:30,average,,casual,,True,['Sunrise'],,False,,False
,,,,,,,,,,False,,,,False,b8S6T3wudvaj2OL3FxG02w,,,,,"['Chinese', 'Restaurants']",False,,China Gourmet,False,,,,,,,1,,False,,,12,,AZ,True,,,False,True,"3460 E Southern Ave
Ste 109
Mesa, AZ 85204",,,,,,False,,,,True,,no,True,Mesa,,,3.5,,business,,,33.39486287,,,-111.756035932,,,,,True,False,,,,,,,,,,,,,quiet,,casual,,True,[],,,,
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,9vhGblDXvWM_6q_kWdfInA,False,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Babbo Italian Eatery,False,False,,,,,,2,False,False,,,91,,AZ,True,22:00,False,False,True,"29455 N Cave Creek Rd
Cave Creek, AZ 85331",21:00,,False,,,True,11:00,,False,False,21:00,no,True,Cave Creek,True,,3.5,,business,True,False,33.7515256,True,,-111.9912875,21:00,,21:00,22:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,True,False,full_bar,,,True,95VRvUdsa3uJtCCaoiOVMQ,,,,False,"['American (Traditional)', 'Restaurants']",True,,Timbers Bar & Grill,False,,,,,,,2,False,False,,,7,,NV,True,,True,False,True,"8540 S. Maryland Pkwy
Southeast
Las Vegas, NV 89123",,,False,,,False,,,,False,,,False,Las Vegas,True,,3.5,,business,,,36.034953,True,,-115.1359573,,,,,False,False,,,,,,,,,,,,,,,casual,,True,['Southeast'],,,,
False,,,,,,,,,False,True,beer_and_wine,False,,False,nD7siFv4qlUd6p5hb2ROHA,False,,,False,"['Mexican', 'Restaurants']",False,,Qdoba Mexican Grill,False,False,,,,,,1,False,False,,,4,,WI,True,,False,False,True,"5401 Caddis Bend Rd
Fitchburg, WI 53711",,,False,,,False,,,False,False,,,True,Fitchburg,,,3.5,,business,,False,43.0023146,False,,-89.424092,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
